cond.s.m,echo.1.3,cond.p.m,echo.p.3,cond.s.m,echo.1.3,cond.p.m,echo.p.3
s,0.000106275,p,0.000318825,s,4.71665E-05,p,0.0001415
s,0.000103907,p,0.00031172,s,4.09338E-05,p,0.000122801
s,8.59467E-05,p,0.00025784,s,5.44469E-05,p,0.000163341
s,0.000142121,p,0.000426364,s,4.92473E-05,p,0.000147742
s,0.000111753,p,0.000335258,s,4.53888E-05,p,0.000136167
s,0.000131615,p,0.000394845,s,5.06181E-05,p,0.000151854
s,0.000126947,p,0.00038084,s,6.01158E-05,p,0.000180348
s,8.75712E-05,p,0.000262714,s,5.05874E-05,p,0.000151762
s,8.89206E-05,p,0.000266762,s,4.48527E-05,p,0.000134558
s,0.000128244,p,0.000384733,s,3.42009E-05,p,0.000102603
s,0.000106522,p,0.000319565,s,3.95548E-05,p,0.000118665
s,9.88337E-05,p,0.000296501,s,5.66157E-05,p,0.000169847
s,0.000113127,p,0.00033938,s,4.20957E-05,p,0.000126287
s,0.00012897,p,0.000386909,s,4.5425E-05,p,0.000136275
s,0.000102997,p,0.000308991,s,4.93788E-05,p,0.000148136
s,0.000119882,p,0.000359646,s,4.20565E-05,p,0.000126169
s,0.000124684,p,0.000374052,s,4.21751E-05,p,0.000126525
s,0.000102401,p,0.000307203,s,4.28682E-05,p,0.000128605
s,9.86096E-05,p,0.000295829,s,4.24204E-05,p,0.000127261
s,0.000132074,p,0.000396222,s,4.7841E-05,p,0.000143523
s,0.000102583,p,0.000307749,s,4.55641E-05,p,0.000136692
s,0.000120017,p,0.000360052,s,5.28008E-05,p,0.000158402
s,0.000105995,p,0.000317984,s,4.64448E-05,p,0.000139334
s,0.000124426,p,0.000373279,s,5.01814E-05,p,0.000150544
s,0.000114657,p,0.00034397,s,4.70213E-05,p,0.000141064
s,0.000125457,p,0.000376372,s,3.64465E-05,p,0.000109339
s,0.000107951,p,0.000323852,s,5.41431E-05,p,0.000162429
s,0.000106231,p,0.000318692,s,4.43068E-05,p,0.000132921
s,0.000104203,p,0.00031261,s,3.84349E-05,p,0.000115305
s,0.000114116,p,0.000342347,s,5.51635E-05,p,0.000165491
s,9.97054E-05,p,0.000299116,s,4.44636E-05,p,0.000133391
s,0.000110235,p,0.000330705,s,4.24524E-05,p,0.000127357
s,0.000138393,p,0.000415179,s,5.35157E-05,p,0.000160547
s,0.00010696,p,0.000320879,s,4.9333E-05,p,0.000147999
s,0.000109648,p,0.000328945,s,4.47058E-05,p,0.000134117
s,0.000115642,p,0.000346925,s,4.32091E-05,p,0.000129627
s,0.000119341,p,0.000358024,s,4.02172E-05,p,0.000120651
s,0.000102227,p,0.000306682,s,5.00615E-05,p,0.000150185
s,7.99059E-05,p,0.000239718,s,5.88305E-05,p,0.000176491
s,0.000124815,p,0.000374446,s,4.83218E-05,p,0.000144965
s,0.000110882,p,0.000332645,s,4.63686E-05,p,0.000139106
s,0.000128615,p,0.000385846,s,3.92737E-05,p,0.000117821
s,0.000126519,p,0.000379558,s,3.59932E-05,p,0.000107979
s,9.895E-05,p,0.00029685,s,5.20537E-05,p,0.000156161
s,0.000114137,p,0.000342412,s,4.69365E-05,p,0.000140809
s,0.000111084,p,0.000333252,s,4.57827E-05,p,0.000137348
s,0.000100698,p,0.000302094,s,4.79547E-05,p,0.000143864
s,9.96936E-05,p,0.000299081,s,5.01155E-05,p,0.000150346
s,0.000106996,p,0.000320988,s,4.53672E-05,p,0.000136102
s,0.0001084,p,0.000325201,s,3.57708E-05,p,0.000107312
s,0.000133679,p,0.000401036,s,4.18495E-05,p,0.000125549
s,0.00012339,p,0.00037017,s,4.58804E-05,p,0.000137641
s,9.36943E-05,p,0.000281083,s,5.88021E-05,p,0.000176406
s,0.000113398,p,0.000340194,s,3.758E-05,p,0.00011274
s,0.000113349,p,0.000340048,s,3.90192E-05,p,0.000117058
s,0.000117014,p,0.000351043,s,4.58654E-05,p,0.000137596
s,0.000121275,p,0.000363825,s,4.50849E-05,p,0.000135255
s,0.000112898,p,0.000338695,s,4.6513E-05,p,0.000139539
s,0.000129738,p,0.000389215,s,3.99279E-05,p,0.000119784
s,0.000121978,p,0.000365934,s,4.09617E-05,p,0.000122885
s,9.65708E-05,p,0.000289713,s,4.55948E-05,p,0.000136784
s,0.000102166,p,0.000306497,s,5.51496E-05,p,0.000165449
s,9.83228E-05,p,0.000294968,s,4.3232E-05,p,0.000129696
s,0.000107788,p,0.000323363,s,5.073E-05,p,0.00015219
s,0.000112923,p,0.000338769,s,3.56462E-05,p,0.000106939
s,0.000106327,p,0.000318981,s,4.62963E-05,p,0.000138889
s,0.000120364,p,0.000361093,s,4.55574E-05,p,0.000136672
s,0.000108026,p,0.000324078,s,4.11111E-05,p,0.000123333
s,0.000119669,p,0.000359007,s,5.85936E-05,p,0.000175781
s,9.35963E-05,p,0.000280789,s,0.000051252,p,0.000153756
s,0.00011002,p,0.00033006,s,4.07854E-05,p,0.000122356
s,0.000127896,p,0.000383688,s,3.03305E-05,p,9.09916E-05
s,0.000121282,p,0.000363845,s,4.48821E-05,p,0.000134646
s,0.00010229,p,0.000306871,s,5.04155E-05,p,0.000151246
s,0.000119742,p,0.000359225,s,4.98832E-05,p,0.00014965
s,0.000107122,p,0.000321366,s,5.38152E-05,p,0.000161446
s,0.0001138,p,0.000341401,s,4.19531E-05,p,0.000125859
s,0.000100028,p,0.000300085,s,4.85564E-05,p,0.000145669
s,0.000110777,p,0.000332332,s,5.09736E-05,p,0.000152921
s,9.90529E-05,p,0.000297159,s,3.91188E-05,p,0.000117356
s,0.000104011,p,0.000312032,s,4.30918E-05,p,0.000129276
s,9.28932E-05,p,0.000278679,s,5.15275E-05,p,0.000154583
s,0.000101063,p,0.00030319,s,5.45297E-05,p,0.000163589
s,0.000111725,p,0.000335174,s,4.10409E-05,p,0.000123123
s,0.000112099,p,0.000336296,s,5.62404E-05,p,0.000168721
s,0.000127753,p,0.000383258,s,4.93509E-05,p,0.000148053
s,0.000126654,p,0.000379962,s,5.27274E-05,p,0.000158182
s,0.000111511,p,0.000334534,s,4.90793E-05,p,0.000147238
s,0.000100683,p,0.00030205,s,3.5693E-05,p,0.000107079
s,0.000110379,p,0.000331138,s,4.34298E-05,p,0.000130289
s,9.93479E-05,p,0.000298044,s,3.73741E-05,p,0.000112122
s,0.000107948,p,0.000323843,s,4.31933E-05,p,0.00012958
s,0.000128841,p,0.000386523,s,5.45151E-05,p,0.000163545
s,9.71085E-05,p,0.000291326,s,4.84892E-05,p,0.000145468
s,0.000109534,p,0.000328601,s,4.20944E-05,p,0.000126283
s,0.000102806,p,0.000308419,s,4.71987E-05,p,0.000141596
s,0.000116167,p,0.000348501,s,5.22794E-05,p,0.000156838
s,0.000127951,p,0.000383854,s,4.19748E-05,p,0.000125925
s,0.000105213,p,0.000315638,s,4.16213E-05,p,0.000124864
s,0.000107761,p,0.000323283,s,5.79565E-05,p,0.000173869
s,0.000114123,p,0.000342368,s,5.62979E-05,p,0.000168894
s,0.000115617,p,0.00034685,s,3.98836E-05,p,0.000119651
s,0.000107509,p,0.000322526,s,4.14881E-05,p,0.000124464
s,0.000105736,p,0.000317209,s,5.0329E-05,p,0.000150987
s,0.000103737,p,0.000311212,s,4.24916E-05,p,0.000127475
s,0.000112265,p,0.000336795,s,4.37731E-05,p,0.000131319
s,0.000120695,p,0.000362085,s,4.61704E-05,p,0.000138511
s,0.000130141,p,0.000390424,s,4.65649E-05,p,0.000139695
s,0.000118874,p,0.000356621,s,5.29851E-05,p,0.000158955
s,0.000120252,p,0.000360757,s,4.12178E-05,p,0.000123653
s,0.000116798,p,0.000350393,s,3.43917E-05,p,0.000103175
s,0.000127724,p,0.000383171,s,4.19842E-05,p,0.000125953
s,9.50989E-05,p,0.000285297,s,5.33513E-05,p,0.000160054
s,0.000119254,p,0.000357761,s,4.24589E-05,p,0.000127377
s,0.000102788,p,0.000308363,s,4.78141E-05,p,0.000143442
s,9.77673E-05,p,0.000293302,s,4.52609E-05,p,0.000135783
s,0.000100694,p,0.000302083,s,4.43164E-05,p,0.000132949
s,0.000141409,p,0.000424226,s,4.47111E-05,p,0.000134133
s,9.37209E-05,p,0.000281163,s,5.49822E-05,p,0.000164946
s,0.000103953,p,0.00031186,s,4.63904E-05,p,0.000139171
s,0.000126463,p,0.000379389,s,3.92357E-05,p,0.000117707
s,0.000110965,p,0.000332894,s,4.19837E-05,p,0.000125951
s,0.000112489,p,0.000337468,s,4.65997E-05,p,0.000139799
s,0.000106993,p,0.000320979,s,4.03488E-05,p,0.000121046
s,0.000106232,p,0.000318697,s,4.47407E-05,p,0.000134222
s,0.000127636,p,0.000382908,s,5.05727E-05,p,0.000151718
s,0.000126999,p,0.000380998,s,5.42324E-05,p,0.000162697
s,0.000124389,p,0.000373166,s,4.28914E-05,p,0.000128674
s,9.28388E-05,p,0.000278516,s,5.36836E-05,p,0.000161051
s,0.000120934,p,0.000362801,s,4.69236E-05,p,0.000140771
s,0.000106394,p,0.000319182,s,4.96534E-05,p,0.00014896
s,0.000116599,p,0.000349797,s,4.61182E-05,p,0.000138355
s,0.000111007,p,0.00033302,s,4.4704E-05,p,0.000134112
s,0.000112747,p,0.000338241,s,4.82816E-05,p,0.000144845
s,9.95134E-05,p,0.00029854,s,5.11608E-05,p,0.000153482
s,0.000119818,p,0.000359454,s,4.42415E-05,p,0.000132725
s,0.000110007,p,0.000330021,s,4.66364E-05,p,0.000139909
s,0.000107792,p,0.000323376,s,5.01054E-05,p,0.000150316
s,9.69822E-05,p,0.000290947,s,4.60972E-05,p,0.000138292
s,8.88427E-05,p,0.000266528,s,4.1233E-05,p,0.000123699
s,0.000120916,p,0.000362747,s,4.19001E-05,p,0.0001257
s,0.000111598,p,0.000334793,s,4.31256E-05,p,0.000129377
s,0.000125044,p,0.000375133,s,4.7664E-05,p,0.000142992
s,0.000124502,p,0.000373507,s,4.10671E-05,p,0.000123201
s,0.000107659,p,0.000322976,s,5.79392E-05,p,0.000173818
s,0.000124935,p,0.000374805,s,3.68654E-05,p,0.000110596
s,9.84585E-05,p,0.000295375,s,4.86959E-05,p,0.000146088
s,0.000104173,p,0.00031252,s,4.66158E-05,p,0.000139848
s,0.000102698,p,0.000308094,s,5.70638E-05,p,0.000171191
s,0.000113286,p,0.000339858,s,4.51259E-05,p,0.000135378
s,0.000122212,p,0.000366637,s,4.52571E-05,p,0.000135771
s,0.000123172,p,0.000369516,s,5.36442E-05,p,0.000160933
s,0.000129029,p,0.000387087,s,4.78789E-05,p,0.000143637
s,0.000100869,p,0.000302606,s,4.81357E-05,p,0.000144407
s,0.000111808,p,0.000335423,s,4.04157E-05,p,0.000121247
s,0.000101514,p,0.000304542,s,3.78297E-05,p,0.000113489
s,9.44041E-05,p,0.000283212,s,3.3806E-05,p,0.000101418
s,0.000125122,p,0.000375365,s,4.50224E-05,p,0.000135067
s,0.000113597,p,0.000340791,s,5.09196E-05,p,0.000152759
s,0.000123871,p,0.000371612,s,5.87563E-05,p,0.000176269
s,0.000122152,p,0.000366455,s,5.1788E-05,p,0.000155364
s,0.000123511,p,0.000370533,s,4.00288E-05,p,0.000120087
s,0.00010573,p,0.00031719,s,5.03749E-05,p,0.000151125
s,0.000118663,p,0.000355989,s,4.64685E-05,p,0.000139405
s,9.51579E-05,p,0.000285474,s,4.73601E-05,p,0.00014208
s,0.000106358,p,0.000319075,s,3.82325E-05,p,0.000114697
s,0.000108254,p,0.000324762,s,5.60466E-05,p,0.00016814
s,9.3491E-05,p,0.000280473,s,4.20094E-05,p,0.000126028
s,9.48278E-05,p,0.000284483,s,4.32722E-05,p,0.000129817
s,0.000127466,p,0.000382398,s,4.71654E-05,p,0.000141496
s,0.000119475,p,0.000358425,s,4.9002E-05,p,0.000147006
s,0.000105706,p,0.000317117,s,5.21706E-05,p,0.000156512
s,0.000120662,p,0.000361987,s,5.88726E-05,p,0.000176618
s,9.62815E-05,p,0.000288845,s,3.93605E-05,p,0.000118081
s,9.48709E-05,p,0.000284613,s,4.18082E-05,p,0.000125425
s,0.000108861,p,0.000326584,s,4.8062E-05,p,0.000144186
s,0.000126035,p,0.000378106,s,4.79566E-05,p,0.00014387
s,0.00011552,p,0.000346561,s,5.62737E-05,p,0.000168821
s,0.000119197,p,0.000357591,s,3.9862E-05,p,0.000119586
s,9.39469E-05,p,0.000281841,s,4.477E-05,p,0.00013431
s,0.000129853,p,0.000389558,s,4.12053E-05,p,0.000123616
s,9.92373E-05,p,0.000297712,s,4.32962E-05,p,0.000129889
s,0.000110683,p,0.000332049,s,5.38193E-05,p,0.000161458
s,0.000108851,p,0.000326554,s,4.78345E-05,p,0.000143504
s,0.000126496,p,0.000379489,s,3.8185E-05,p,0.000114555
s,0.000104356,p,0.000313067,s,5.67596E-05,p,0.000170279
s,0.000108077,p,0.000324231,s,4.08034E-05,p,0.00012241
s,9.80217E-05,p,0.000294065,s,5.02803E-05,p,0.000150841
s,0.000105213,p,0.000315638,s,4.2978E-05,p,0.000128934
s,0.000113935,p,0.000341805,s,3.82826E-05,p,0.000114848
s,0.00011062,p,0.00033186,s,5.30701E-05,p,0.00015921
s,0.000128843,p,0.000386529,s,3.56086E-05,p,0.000106826
s,9.48725E-05,p,0.000284617,s,3.81421E-05,p,0.000114426
s,0.000108774,p,0.000326323,s,5.09537E-05,p,0.000152861
s,0.00010953,p,0.000328589,s,5.7504E-05,p,0.000172512
s,0.000101663,p,0.000304988,s,4.3615E-05,p,0.000130845
s,0.000124993,p,0.00037498,s,3.79808E-05,p,0.000113942
s,0.000111846,p,0.000335539,s,4.39726E-05,p,0.000131918
s,8.85591E-05,p,0.000265677,s,4.72253E-05,p,0.000141676
s,0.000113785,p,0.000341354,s,5.18763E-05,p,0.000155629
s,9.90356E-05,p,0.000297107,s,4.49408E-05,p,0.000134822
s,0.000105759,p,0.000317276,s,4.48947E-05,p,0.000134684
s,0.000105025,p,0.000315075,s,3.93781E-05,p,0.000118134
s,8.50775E-05,p,0.000255232,s,4.13097E-05,p,0.000123929
s,0.000109824,p,0.000329472,s,3.65336E-05,p,0.000109601
s,0.00015398,p,0.000461941,s,4.53817E-05,p,0.000136145
s,0.000124634,p,0.000373902,s,4.2685E-05,p,0.000128055
s,9.78986E-05,p,0.000293696,s,4.77042E-05,p,0.000143113
s,0.000108157,p,0.000324471,s,4.41985E-05,p,0.000132596
s,9.84604E-05,p,0.000295381,s,3.57161E-05,p,0.000107148
s,0.000123543,p,0.000370628,s,4.61317E-05,p,0.000138395
s,0.000100039,p,0.000300118,s,4.08156E-05,p,0.000122447
s,0.000111364,p,0.000334091,s,4.63292E-05,p,0.000138987
s,9.73207E-05,p,0.000291962,s,5.12614E-05,p,0.000153784
s,0.000121235,p,0.000363705,s,4.69692E-05,p,0.000140908
s,0.000104636,p,0.000313909,s,4.4944E-05,p,0.000134832
s,0.0001097,p,0.000329101,s,6.12994E-05,p,0.000183898
s,0.000116331,p,0.000348992,s,4.95179E-05,p,0.000148554
s,0.000107809,p,0.000323426,s,4.63893E-05,p,0.000139168
s,0.000112822,p,0.000338467,s,4.97853E-05,p,0.000149356
s,0.000100903,p,0.00030271,s,4.20835E-05,p,0.000126251
s,0.000112742,p,0.000338225,s,4.18375E-05,p,0.000125513
s,0.0001334,p,0.000400201,s,5.48415E-05,p,0.000164524
s,0.000112531,p,0.000337594,s,5.39019E-05,p,0.000161706
s,9.5738E-05,p,0.000287214,s,4.81294E-05,p,0.000144388
s,0.000112539,p,0.000337617,s,4.71688E-05,p,0.000141506
s,0.000122355,p,0.000367064,s,6.00035E-05,p,0.00018001
s,0.000104563,p,0.00031369,s,5.19949E-05,p,0.000155985
s,0.000115144,p,0.000345433,s,5.40783E-05,p,0.000162235
s,0.000121063,p,0.00036319,s,5.39655E-05,p,0.000161897
s,0.000105297,p,0.000315891,s,6.08882E-05,p,0.000182665
s,0.00012326,p,0.00036978,s,6.137E-05,p,0.00018411
s,0.000109635,p,0.000328906,s,4.97958E-05,p,0.000149387
s,0.000119178,p,0.000357535,s,5.06315E-05,p,0.000151894
s,0.000103686,p,0.000311059,s,3.72088E-05,p,0.000111626
s,9.57887E-05,p,0.000287366,s,4.04399E-05,p,0.00012132
s,0.000105741,p,0.000317224,s,5.18799E-05,p,0.00015564
s,0.000116021,p,0.000348063,s,4.74625E-05,p,0.000142387
s,9.83021E-05,p,0.000294906,s,5.0223E-05,p,0.000150669
s,0.000119838,p,0.000359513,s,4.6553E-05,p,0.000139659
s,0.00011038,p,0.000331141,s,4.21281E-05,p,0.000126384
s,0.000112423,p,0.000337269,s,3.96402E-05,p,0.000118921
s,0.000105594,p,0.000316783,s,4.13054E-05,p,0.000123916
s,0.000115577,p,0.00034673,s,3.88705E-05,p,0.000116612
s,0.00010073,p,0.00030219,s,4.30121E-05,p,0.000129036
s,0.000121311,p,0.000363932,s,5.80884E-05,p,0.000174265
s,0.000134471,p,0.000403413,s,4.90219E-05,p,0.000147066
s,0.000103177,p,0.00030953,s,4.66324E-05,p,0.000139897
s,0.000121025,p,0.000363076,s,4.83336E-05,p,0.000145001
s,0.000102419,p,0.000307257,s,4.287E-05,p,0.00012861
s,0.000100955,p,0.000302864,s,4.39629E-05,p,0.000131889
s,0.000127985,p,0.000383955,s,4.81458E-05,p,0.000144437
s,0.000125209,p,0.000375627,s,5.43116E-05,p,0.000162935
s,0.000108894,p,0.000326681,s,4.12745E-05,p,0.000123824
s,0.000121061,p,0.000363183,s,5.18077E-05,p,0.000155423
s,0.000109362,p,0.000328087,s,4.57164E-05,p,0.000137149
s,9.66632E-05,p,0.00028999,s,5.86159E-05,p,0.000175848
s,0.00010864,p,0.00032592,s,3.65682E-05,p,0.000109705
s,0.00011014,p,0.000330419,s,5.29853E-05,p,0.000158956
s,0.000109928,p,0.000329785,s,5.24651E-05,p,0.000157395
s,0.000119646,p,0.000358939,s,4.19343E-05,p,0.000125803
s,8.78974E-05,p,0.000263692,s,4.32737E-05,p,0.000129821
s,0.000106063,p,0.000318189,s,5.66152E-05,p,0.000169846
s,0.000121093,p,0.000363278,s,4.87574E-05,p,0.000146272
s,0.000139111,p,0.000417334,s,5.29795E-05,p,0.000158939
s,9.69629E-05,p,0.000290889,s,4.41753E-05,p,0.000132526
s,9.93522E-05,p,0.000298057,s,4.09332E-05,p,0.000122799
s,0.000105065,p,0.000315195,s,4.54712E-05,p,0.000136413
s,0.000129518,p,0.000388554,s,5.42704E-05,p,0.000162811
s,0.000133861,p,0.000401582,s,4.26376E-05,p,0.000127913
s,0.00011411,p,0.00034233,s,5.18411E-05,p,0.000155523
s,0.000150258,p,0.000450774,s,4.61511E-05,p,0.000138453
s,0.000121062,p,0.000363185,s,4.24385E-05,p,0.000127315
s,0.000100539,p,0.000301616,s,3.90476E-05,p,0.000117143
s,9.25071E-05,p,0.000277521,s,5.16805E-05,p,0.000155041
s,9.74165E-05,p,0.000292249,s,5.32273E-05,p,0.000159682
s,0.000120714,p,0.000362143,s,3.80981E-05,p,0.000114294
s,0.00012456,p,0.000373681,s,5.23702E-05,p,0.00015711
s,0.000110054,p,0.000330162,s,4.92311E-05,p,0.000147693
s,0.000121417,p,0.00036425,s,3.44529E-05,p,0.000103359
s,0.000139752,p,0.000419257,s,4.49033E-05,p,0.00013471
s,0.000104747,p,0.000314241,s,5.29497E-05,p,0.000158849
s,0.000118693,p,0.00035608,s,3.45217E-05,p,0.000103565
s,0.000128198,p,0.000384595,s,5.32982E-05,p,0.000159895
s,0.000112893,p,0.00033868,s,5.67256E-05,p,0.000170177
s,0.000107125,p,0.000321374,s,5.27847E-05,p,0.000158354
s,0.00012177,p,0.00036531,s,4.68624E-05,p,0.000140587
s,0.000116581,p,0.000349744,s,5.27663E-05,p,0.000158299
s,8.09236E-05,p,0.000242771,s,6.59215E-05,p,0.000197765
s,0.000154734,p,0.000464202,s,4.15832E-05,p,0.00012475
s,8.7912E-05,p,0.000263736,s,4.23605E-05,p,0.000127082
s,0.000119118,p,0.000357353,s,4.72469E-05,p,0.000141741
s,0.00010179,p,0.000305371,s,5.10192E-05,p,0.000153058
s,0.000110023,p,0.000330069,s,4.77488E-05,p,0.000143246
s,0.000105038,p,0.000315113,s,5.31085E-05,p,0.000159325
s,0.000133086,p,0.000399258,s,4.40713E-05,p,0.000132214
s,0.000103179,p,0.000309538,s,4.44022E-05,p,0.000133207
s,0.000110224,p,0.000330672,s,5.36275E-05,p,0.000160883
s,0.000130952,p,0.000392855,s,4.17687E-05,p,0.000125306
s,0.000101657,p,0.000304972,s,5.40232E-05,p,0.00016207
s,0.000145493,p,0.00043648,s,5.30832E-05,p,0.00015925
s,0.000112092,p,0.000336275,s,4.39407E-05,p,0.000131822
s,0.000117923,p,0.000353769,s,5.2493E-05,p,0.000157479
s,0.000138562,p,0.000415686,s,4.11495E-05,p,0.000123448
s,0.000116346,p,0.000349037,s,4.46793E-05,p,0.000134038
s,0.000131999,p,0.000395997,s,3.66395E-05,p,0.000109919
s,0.000135816,p,0.000407447,s,4.24113E-05,p,0.000127234
s,0.000114494,p,0.000343482,s,3.72613E-05,p,0.000111784
s,9.82592E-05,p,0.000294777,s,4.18174E-05,p,0.000125452
s,0.00010955,p,0.000328649,s,5.37712E-05,p,0.000161314
s,0.000112917,p,0.000338751,s,4.12964E-05,p,0.000123889
s,0.000107826,p,0.000323478,s,4.99421E-05,p,0.000149826
s,0.000134248,p,0.000402743,s,4.89956E-05,p,0.000146987
s,0.000109758,p,0.000329275,s,4.83463E-05,p,0.000145039
s,9.53824E-05,p,0.000286147,s,3.83975E-05,p,0.000115192
s,0.00010234,p,0.00030702,s,5.22038E-05,p,0.000156611
s,0.000102935,p,0.000308805,s,5.57338E-05,p,0.000167201
s,0.000107459,p,0.000322377,s,4.59849E-05,p,0.000137955
s,8.87561E-05,p,0.000266268,s,5.87681E-05,p,0.000176304
s,0.000121002,p,0.000363005,s,4.94994E-05,p,0.000148498
s,0.000107774,p,0.000323322,s,5.18861E-05,p,0.000155658
s,0.000112861,p,0.000338583,s,4.96816E-05,p,0.000149045
s,0.000112194,p,0.000336583,s,5.07295E-05,p,0.000152188
s,0.000143387,p,0.00043016,s,4.49153E-05,p,0.000134746
s,0.000122941,p,0.000368823,s,6.98E-05,p,0.0002094
s,0.000101212,p,0.000303635,s,4.00109E-05,p,0.000120033
s,0.000129947,p,0.00038984,s,5.18053E-05,p,0.000155416
s,8.58588E-05,p,0.000257576,s,4.08145E-05,p,0.000122443
s,0.00012023,p,0.000360689,s,4.51012E-05,p,0.000135304
s,0.000121139,p,0.000363416,s,5.21463E-05,p,0.000156439
s,0.000113151,p,0.000339452,s,4.11815E-05,p,0.000123545
s,0.000102359,p,0.000307077,s,4.78991E-05,p,0.000143697
s,0.000113661,p,0.000340984,s,4.90346E-05,p,0.000147104
s,0.000121596,p,0.000364788,s,4.11682E-05,p,0.000123505
s,0.000117287,p,0.00035186,s,4.77493E-05,p,0.000143248
s,0.000116695,p,0.000350085,s,4.91907E-05,p,0.000147572
s,0.000109281,p,0.000327843,s,4.78164E-05,p,0.000143449
s,0.000104594,p,0.000313782,s,4.95052E-05,p,0.000148516
s,0.000110045,p,0.000330134,s,4.10223E-05,p,0.000123067
s,0.000109526,p,0.000328578,s,4.18671E-05,p,0.000125601
s,9.96888E-05,p,0.000299066,s,4.94169E-05,p,0.000148251
s,0.000133877,p,0.00040163,s,4.60639E-05,p,0.000138192
s,9.68348E-05,p,0.000290504,s,4.16934E-05,p,0.00012508
s,0.000114427,p,0.000343282,s,4.69055E-05,p,0.000140717
s,0.00013562,p,0.00040686,s,4.73954E-05,p,0.000142186
s,0.00010307,p,0.000309209,s,4.39772E-05,p,0.000131931
s,0.000102115,p,0.000306345,s,5.09669E-05,p,0.000152901
s,0.000122536,p,0.000367609,s,4.48747E-05,p,0.000134624
s,0.000116392,p,0.000349177,s,4.70409E-05,p,0.000141123
s,0.000110622,p,0.000331865,s,5.47689E-05,p,0.000164307
s,0.000121558,p,0.000364673,s,4.84529E-05,p,0.000145359
s,0.000129214,p,0.000387641,s,4.24365E-05,p,0.000127309
s,0.000130091,p,0.000390272,s,4.31376E-05,p,0.000129413
s,0.000112157,p,0.000336472,s,5.87499E-05,p,0.00017625
s,0.000107168,p,0.000321505,s,4.39108E-05,p,0.000131733
s,0.000104689,p,0.000314066,s,4.90227E-05,p,0.000147068
s,0.000105374,p,0.000316122,s,4.28017E-05,p,0.000128405
s,0.000107108,p,0.000321323,s,4.34154E-05,p,0.000130246
s,9.66283E-05,p,0.000289885,s,4.91928E-05,p,0.000147578
s,0.00011192,p,0.000335761,s,5.0014E-05,p,0.000150042
s,8.28194E-05,p,0.000248458,s,3.70602E-05,p,0.000111181
s,0.000122895,p,0.000368684,s,4.25878E-05,p,0.000127764
s,0.000124869,p,0.000374608,s,4.32035E-05,p,0.000129611
s,0.000126491,p,0.000379473,s,4.85437E-05,p,0.000145631
s,0.000103494,p,0.000310481,s,4.52267E-05,p,0.00013568
s,0.000119344,p,0.000358031,s,4.24067E-05,p,0.00012722
s,0.000124333,p,0.000372998,s,4.49923E-05,p,0.000134977
s,0.000108244,p,0.000324733,s,5.7646E-05,p,0.000172938
s,0.000104933,p,0.000314799,s,3.95344E-05,p,0.000118603
s,0.000118004,p,0.000354012,s,4.40674E-05,p,0.000132202
s,9.1025E-05,p,0.000273075,s,4.97748E-05,p,0.000149324
s,0.000139081,p,0.000417243,s,5.21804E-05,p,0.000156541
s,0.000126689,p,0.000380067,s,4.90606E-05,p,0.000147182
s,0.000127042,p,0.000381127,s,3.47051E-05,p,0.000104115
s,0.00012966,p,0.00038898,s,3.63124E-05,p,0.000108937
s,0.000140342,p,0.000421025,s,4.81254E-05,p,0.000144376
s,0.000109284,p,0.000327851,s,4.85745E-05,p,0.000145723
s,9.69431E-05,p,0.000290829,s,4.89055E-05,p,0.000146717
s,0.00010538,p,0.000316141,s,4.75084E-05,p,0.000142525
s,0.000108711,p,0.000326133,s,4.64933E-05,p,0.00013948
s,9.85985E-05,p,0.000295796,s,4.94803E-05,p,0.000148441
s,0.000131599,p,0.000394797,s,4.95086E-05,p,0.000148526
s,9.84968E-05,p,0.00029549,s,5.13853E-05,p,0.000154156
s,0.000121287,p,0.000363861,s,4.42076E-05,p,0.000132623
s,0.000118016,p,0.000354049,s,4.9946E-05,p,0.000149838
s,0.000132556,p,0.000397668,s,4.50814E-05,p,0.000135244
s,9.20897E-05,p,0.000276269,s,3.70031E-05,p,0.000111009
s,0.000101801,p,0.000305403,s,4.12937E-05,p,0.000123881
s,0.000118311,p,0.000354932,s,4.97575E-05,p,0.000149273
