cond.r.t,echo.r.t,cond.r.b,echo.r.b,cond.t.b,echo.t.b,cond.p.b,echo.p.b
t,0.000326632,b,0.000578583,b,0.000578583,b,0.000578583
t,0.000278117,b,0.00061766,b,0.00061766,b,0.00061766
t,0.00028665,b,0.000585329,b,0.000585329,b,0.000585329
t,0.000280979,b,0.000592886,b,0.000592886,b,0.000592886
t,0.000299973,b,0.000645423,b,0.000645423,b,0.000645423
t,0.000316512,b,0.000555354,b,0.000555354,b,0.000555354
t,0.000329736,b,0.000567763,b,0.000567763,b,0.000567763
t,0.000344397,b,0.000588332,b,0.000588332,b,0.000588332
t,0.000271873,b,0.00060923,b,0.00060923,b,0.00060923
t,0.000285802,b,0.000582787,b,0.000582787,b,0.000582787
t,0.000302274,b,0.000518113,b,0.000518113,b,0.000518113
t,0.000331614,b,0.000597338,b,0.000597338,b,0.000597338
t,0.000291578,b,0.000643936,b,0.000643936,b,0.000643936
t,0.000242314,b,0.000534193,b,0.000534193,b,0.000534193
t,0.00033898,b,0.000545677,b,0.000545677,b,0.000545677
t,0.000310471,b,0.000591463,b,0.000591463,b,0.000591463
t,0.000281789,b,0.000622878,b,0.000622878,b,0.000622878
t,0.000307587,b,0.000588799,b,0.000588799,b,0.000588799
t,0.000296804,b,0.000607523,b,0.000607523,b,0.000607523
t,0.000234178,b,0.000580732,b,0.000580732,b,0.000580732
t,0.000292179,b,0.000583509,b,0.000583509,b,0.000583509
t,0.000301901,b,0.000554743,b,0.000554743,b,0.000554743
t,0.00031529,b,0.000573365,b,0.000573365,b,0.000573365
t,0.000261449,b,0.000674021,b,0.000674021,b,0.000674021
t,0.00024215,b,0.000583763,b,0.000583763,b,0.000583763
t,0.000296186,b,0.000634205,b,0.000634205,b,0.000634205
t,0.000277815,b,0.000566569,b,0.000566569,b,0.000566569
t,0.000288549,b,0.000534136,b,0.000534136,b,0.000534136
t,0.000328742,b,0.000602256,b,0.000602256,b,0.000602256
t,0.000267214,b,0.000618445,b,0.000618445,b,0.000618445
t,0.000279819,b,0.000599063,b,0.000599063,b,0.000599063
t,0.000268589,b,0.000567154,b,0.000567154,b,0.000567154
t,0.000339972,b,0.000523424,b,0.000523424,b,0.000523424
t,0.00029729,b,0.000593822,b,0.000593822,b,0.000593822
t,0.000281644,b,0.000559881,b,0.000559881,b,0.000559881
t,0.000285501,b,0.000603243,b,0.000603243,b,0.000603243
t,0.000323113,b,0.00060431,b,0.00060431,b,0.00060431
t,0.000326956,b,0.000588869,b,0.000588869,b,0.000588869
t,0.000313106,b,0.000523633,b,0.000523633,b,0.000523633
t,0.000246372,b,0.000619518,b,0.000619518,b,0.000619518
t,0.000310159,b,0.00061262,b,0.00061262,b,0.00061262
t,0.00025905,b,0.000570862,b,0.000570862,b,0.000570862
t,0.000281294,b,0.000620323,b,0.000620323,b,0.000620323
t,0.000273488,b,0.000654782,b,0.000654782,b,0.000654782
t,0.000283744,b,0.000554287,b,0.000554287,b,0.000554287
t,0.000224921,b,0.00053773,b,0.00053773,b,0.00053773
t,0.000316753,b,0.000574675,b,0.000574675,b,0.000574675
t,0.000261704,b,0.000567084,b,0.000567084,b,0.000567084
t,0.000264096,b,0.000632397,b,0.000632397,b,0.000632397
t,0.000329747,b,0.000556949,b,0.000556949,b,0.000556949
t,0.000286588,b,0.000536581,b,0.000536581,b,0.000536581
t,0.000281034,b,0.000597152,b,0.000597152,b,0.000597152
t,0.000305944,b,0.000601581,b,0.000601581,b,0.000601581
t,0.00026354,b,0.000564635,b,0.000564635,b,0.000564635
t,0.000233476,b,0.000627677,b,0.000627677,b,0.000627677
t,0.000301943,b,0.000516115,b,0.000516115,b,0.000516115
t,0.000280607,b,0.000680035,b,0.000680035,b,0.000680035
t,0.000262236,b,0.000535355,b,0.000535355,b,0.000535355
t,0.000286766,b,0.000551198,b,0.000551198,b,0.000551198
t,0.000352708,b,0.000618529,b,0.000618529,b,0.000618529
t,0.000315684,b,0.000544874,b,0.000544874,b,0.000544874
t,0.000330144,b,0.000549731,b,0.000549731,b,0.000549731
t,0.000304165,b,0.000573272,b,0.000573272,b,0.000573272
t,0.00025693,b,0.000579878,b,0.000579878,b,0.000579878
t,0.000327435,b,0.000595913,b,0.000595913,b,0.000595913
t,0.000232093,b,0.000530053,b,0.000530053,b,0.000530053
t,0.000275644,b,0.000617252,b,0.000617252,b,0.000617252
t,0.00027214,b,0.000593363,b,0.000593363,b,0.000593363
t,0.000268679,b,0.000590953,b,0.000590953,b,0.000590953
t,0.000336335,b,0.000513801,b,0.000513801,b,0.000513801
t,0.00029576,b,0.000581291,b,0.000581291,b,0.000581291
t,0.000355129,b,0.00053639,b,0.00053639,b,0.00053639
t,0.000342424,b,0.000649585,b,0.000649585,b,0.000649585
t,0.000321405,b,0.000541197,b,0.000541197,b,0.000541197
t,0.000276692,b,0.000470016,b,0.000470016,b,0.000470016
t,0.000301414,b,0.000620885,b,0.000620885,b,0.000620885
t,0.000264903,b,0.000553167,b,0.000553167,b,0.000553167
t,0.000246047,b,0.000563161,b,0.000563161,b,0.000563161
t,0.000314538,b,0.000630585,b,0.000630585,b,0.000630585
t,0.000291661,b,0.00056088,b,0.00056088,b,0.00056088
t,0.000305188,b,0.000580705,b,0.000580705,b,0.000580705
t,0.000323517,b,0.000577009,b,0.000577009,b,0.000577009
t,0.00028527,b,0.000611096,b,0.000611096,b,0.000611096
t,0.000270213,b,0.000527917,b,0.000527917,b,0.000527917
t,0.000281071,b,0.000581075,b,0.000581075,b,0.000581075
t,0.000289462,b,0.000609729,b,0.000609729,b,0.000609729
t,0.00031683,b,0.000658891,b,0.000658891,b,0.000658891
t,0.000263364,b,0.000605217,b,0.000605217,b,0.000605217
t,0.000302977,b,0.000580585,b,0.000580585,b,0.000580585
t,0.000288551,b,0.000631359,b,0.000631359,b,0.000631359
t,0.00034476,b,0.000664068,b,0.000664068,b,0.000664068
t,0.000302388,b,0.000601607,b,0.000601607,b,0.000601607
t,0.000244298,b,0.000653197,b,0.000653197,b,0.000653197
t,0.000325402,b,0.000581279,b,0.000581279,b,0.000581279
t,0.000269907,b,0.000557787,b,0.000557787,b,0.000557787
t,0.000305904,b,0.000548304,b,0.000548304,b,0.000548304
t,0.000287275,b,0.000550593,b,0.000550593,b,0.000550593
t,0.000313614,b,0.000561335,b,0.000561335,b,0.000561335
t,0.000334924,b,0.000575971,b,0.000575971,b,0.000575971
t,0.000280106,b,0.000553017,b,0.000553017,b,0.000553017
t,0.000318534,b,0.000509059,b,0.000509059,b,0.000509059
t,0.000327956,b,0.000648707,b,0.000648707,b,0.000648707
t,0.000303893,b,0.000573775,b,0.000573775,b,0.000573775
t,0.000310355,b,0.00062032,b,0.00062032,b,0.00062032
t,0.000300416,b,0.000656631,b,0.000656631,b,0.000656631
t,0.000345968,b,0.000607831,b,0.000607831,b,0.000607831
t,0.00028431,b,0.000618093,b,0.000618093,b,0.000618093
t,0.000254452,b,0.000595112,b,0.000595112,b,0.000595112
t,0.000284554,b,0.000538587,b,0.000538587,b,0.000538587
t,0.000226546,b,0.00060674,b,0.00060674,b,0.00060674
t,0.000308923,b,0.000597539,b,0.000597539,b,0.000597539
t,0.000266759,b,0.000565601,b,0.000565601,b,0.000565601
t,0.000263026,b,0.000596721,b,0.000596721,b,0.000596721
t,0.000297049,b,0.000522069,b,0.000522069,b,0.000522069
t,0.000275497,b,0.000559062,b,0.000559062,b,0.000559062
t,0.000298224,b,0.000565331,b,0.000565331,b,0.000565331
t,0.000263947,b,0.000580687,b,0.000580687,b,0.000580687
t,0.000304435,b,0.000677392,b,0.000677392,b,0.000677392
t,0.000302079,b,0.000563838,b,0.000563838,b,0.000563838
t,0.000297739,b,0.000451989,b,0.000451989,b,0.000451989
t,0.000258632,b,0.000615182,b,0.000615182,b,0.000615182
t,0.000314299,b,0.00057186,b,0.00057186,b,0.00057186
t,0.00027244,b,0.00057501,b,0.00057501,b,0.00057501
t,0.000289802,b,0.000660662,b,0.000660662,b,0.000660662
t,0.000307663,b,0.000586551,b,0.000586551,b,0.000586551
t,0.000294657,b,0.000545325,b,0.000545325,b,0.000545325
t,0.000287463,b,0.000571234,b,0.000571234,b,0.000571234
t,0.000266457,b,0.000589978,b,0.000589978,b,0.000589978
t,0.000254631,b,0.000552964,b,0.000552964,b,0.000552964
t,0.000302277,b,0.000541997,b,0.000541997,b,0.000541997
t,0.000295962,b,0.000502929,b,0.000502929,b,0.000502929
t,0.000308292,b,0.000630233,b,0.000630233,b,0.000630233
t,0.000274888,b,0.000650022,b,0.000650022,b,0.000650022
t,0.000231241,b,0.000556832,b,0.000556832,b,0.000556832
t,0.000291665,b,0.000580102,b,0.000580102,b,0.000580102
t,0.000304839,b,0.000549654,b,0.000549654,b,0.000549654
t,0.000252249,b,0.000551015,b,0.000551015,b,0.000551015
t,0.000332267,b,0.000582057,b,0.000582057,b,0.000582057
t,0.000280209,b,0.000585066,b,0.000585066,b,0.000585066
t,0.000309195,b,0.000544222,b,0.000544222,b,0.000544222
t,0.000265341,b,0.000496857,b,0.000496857,b,0.000496857
t,0.000278996,b,0.000611039,b,0.000611039,b,0.000611039
t,0.000302873,b,0.000586669,b,0.000586669,b,0.000586669
t,0.000300216,b,0.000607704,b,0.000607704,b,0.000607704
t,0.000278459,b,0.000616718,b,0.000616718,b,0.000616718
t,0.000322101,b,0.000523061,b,0.000523061,b,0.000523061
t,0.000270811,b,0.000565132,b,0.000565132,b,0.000565132
t,0.000303019,b,0.000586953,b,0.000586953,b,0.000586953
t,0.000308971,b,0.000587273,b,0.000587273,b,0.000587273
t,0.00027686,b,0.00062198,b,0.00062198,b,0.00062198
t,0.000267307,b,0.00062802,b,0.00062802,b,0.00062802
t,0.00029295,b,0.000589976,b,0.000589976,b,0.000589976
t,0.000257638,b,0.000600574,b,0.000600574,b,0.000600574
t,0.000262244,b,0.000577856,b,0.000577856,b,0.000577856
t,0.00024879,b,0.000541488,b,0.000541488,b,0.000541488
t,0.000261017,b,0.00057141,b,0.00057141,b,0.00057141
t,0.000304381,b,0.000556874,b,0.000556874,b,0.000556874
t,0.000305986,b,0.000476032,b,0.000476032,b,0.000476032
t,0.000260039,b,0.000557948,b,0.000557948,b,0.000557948
t,0.000246596,b,0.000603627,b,0.000603627,b,0.000603627
t,0.000316815,b,0.000561863,b,0.000561863,b,0.000561863
t,0.000300035,b,0.000511035,b,0.000511035,b,0.000511035
t,0.000190898,b,0.000536434,b,0.000536434,b,0.000536434
t,0.000321062,b,0.000623016,b,0.000623016,b,0.000623016
t,0.000273504,b,0.000576992,b,0.000576992,b,0.000576992
t,0.00026024,b,0.000668294,b,0.000668294,b,0.000668294
t,0.000335073,b,0.000683561,b,0.000683561,b,0.000683561
t,0.000296687,b,0.000668077,b,0.000668077,b,0.000668077
t,0.000279461,b,0.000605796,b,0.000605796,b,0.000605796
t,0.000274347,b,0.000624029,b,0.000624029,b,0.000624029
t,0.000319666,b,0.000573077,b,0.000573077,b,0.000573077
t,0.000253047,b,0.000597777,b,0.000597777,b,0.000597777
t,0.000311415,b,0.000643798,b,0.000643798,b,0.000643798
t,0.000293656,b,0.000535554,b,0.000535554,b,0.000535554
t,0.000276471,b,0.000543211,b,0.000543211,b,0.000543211
t,0.000280629,b,0.000498743,b,0.000498743,b,0.000498743
t,0.000305747,b,0.000649544,b,0.000649544,b,0.000649544
t,0.000287204,b,0.000560389,b,0.000560389,b,0.000560389
t,0.000265146,b,0.000555338,b,0.000555338,b,0.000555338
t,0.000270408,b,0.000616261,b,0.000616261,b,0.000616261
t,0.00032233,b,0.000689485,b,0.000689485,b,0.000689485
t,0.00027464,b,0.000516238,b,0.000516238,b,0.000516238
t,0.000335616,b,0.000539446,b,0.000539446,b,0.000539446
t,0.000287606,b,0.000580836,b,0.000580836,b,0.000580836
t,0.000266282,b,0.000508476,b,0.000508476,b,0.000508476
t,0.00037168,b,0.000582069,b,0.000582069,b,0.000582069
t,0.000276074,b,0.00058919,b,0.00058919,b,0.00058919
t,0.000238889,b,0.000584828,b,0.000584828,b,0.000584828
t,0.000331562,b,0.000599604,b,0.000599604,b,0.000599604
t,0.000257358,b,0.000590607,b,0.000590607,b,0.000590607
t,0.000278108,b,0.000629337,b,0.000629337,b,0.000629337
t,0.000280992,b,0.000667986,b,0.000667986,b,0.000667986
t,0.000276105,b,0.000531346,b,0.000531346,b,0.000531346
t,0.000261674,b,0.000527403,b,0.000527403,b,0.000527403
t,0.000327877,b,0.000622591,b,0.000622591,b,0.000622591
t,0.000227204,b,0.000552256,b,0.000552256,b,0.000552256
t,0.000308676,b,0.000562039,b,0.000562039,b,0.000562039
t,0.000263789,b,0.000639409,b,0.000639409,b,0.000639409
t,0.000273554,b,0.000611952,b,0.000611952,b,0.000611952
t,0.00030888,b,0.000583069,b,0.000583069,b,0.000583069
t,0.000322178,b,0.000615358,b,0.000615358,b,0.000615358
t,0.00031304,b,0.000643204,b,0.000643204,b,0.000643204
t,0.000303139,b,0.000601799,b,0.000601799,b,0.000601799
t,0.00028785,b,0.000496412,b,0.000496412,b,0.000496412
t,0.000262936,b,0.000521995,b,0.000521995,b,0.000521995
t,0.000281189,b,0.000660942,b,0.000660942,b,0.000660942
t,0.000255204,b,0.000569997,b,0.000569997,b,0.000569997
t,0.000279438,b,0.000566133,b,0.000566133,b,0.000566133
t,0.00030182,b,0.000529502,b,0.000529502,b,0.000529502
t,0.000284596,b,0.000632194,b,0.000632194,b,0.000632194
t,0.000301756,b,0.000529696,b,0.000529696,b,0.000529696
t,0.000278954,b,0.000587247,b,0.000587247,b,0.000587247
t,0.000368517,b,0.000539448,b,0.000539448,b,0.000539448
t,0.000287603,b,0.000635792,b,0.000635792,b,0.000635792
t,0.00032459,b,0.00060273,b,0.00060273,b,0.00060273
t,0.000325517,b,0.000514503,b,0.000514503,b,0.000514503
t,0.000269723,b,0.00053325,b,0.00053325,b,0.00053325
t,0.000272589,b,0.000628958,b,0.000628958,b,0.000628958
t,0.000276345,b,0.000549443,b,0.000549443,b,0.000549443
t,0.00029077,b,0.000559012,b,0.000559012,b,0.000559012
t,0.000299957,b,0.000617784,b,0.000617784,b,0.000617784
t,0.00030363,b,0.000591069,b,0.000591069,b,0.000591069
t,0.000267975,b,0.00061601,b,0.00061601,b,0.00061601
t,0.000261297,b,0.000540024,b,0.000540024,b,0.000540024
t,0.000308775,b,0.000632119,b,0.000632119,b,0.000632119
t,0.000317053,b,0.000634593,b,0.000634593,b,0.000634593
t,0.000292033,b,0.000612943,b,0.000612943,b,0.000612943
t,0.000281689,b,0.000570906,b,0.000570906,b,0.000570906
t,0.000298245,b,0.000611629,b,0.000611629,b,0.000611629
t,0.000264783,b,0.00059676,b,0.00059676,b,0.00059676
t,0.000282308,b,0.000570199,b,0.000570199,b,0.000570199
t,0.000254587,b,0.000582453,b,0.000582453,b,0.000582453
t,0.000329819,b,0.00062896,b,0.00062896,b,0.00062896
t,0.00027413,b,0.000561121,b,0.000561121,b,0.000561121
t,0.000271267,b,0.000622459,b,0.000622459,b,0.000622459
t,0.000259846,b,0.000542472,b,0.000542472,b,0.000542472
t,0.000315994,b,0.000636338,b,0.000636338,b,0.000636338
t,0.000260904,b,0.000646836,b,0.000646836,b,0.000646836
t,0.000339317,b,0.000555831,b,0.000555831,b,0.000555831
t,0.00021302,b,0.00063563,b,0.00063563,b,0.00063563
t,0.000346747,b,0.000559281,b,0.000559281,b,0.000559281
t,0.000242387,b,0.000616614,b,0.000616614,b,0.000616614
t,0.000293845,b,0.000542168,b,0.000542168,b,0.000542168
t,0.000288172,b,0.000592485,b,0.000592485,b,0.000592485
t,0.000295882,b,0.000656906,b,0.000656906,b,0.000656906
t,0.000236871,b,0.000543621,b,0.000543621,b,0.000543621
t,0.000287652,b,0.000566007,b,0.000566007,b,0.000566007
t,0.000315813,b,0.000516932,b,0.000516932,b,0.000516932
t,0.000307403,b,0.000605556,b,0.000605556,b,0.000605556
t,0.000301158,b,0.000599906,b,0.000599906,b,0.000599906
t,0.000281269,b,0.000544731,b,0.000544731,b,0.000544731
t,0.000284979,b,0.000555529,b,0.000555529,b,0.000555529
t,0.000295891,b,0.000480804,b,0.000480804,b,0.000480804
t,0.00029576,b,0.000684428,b,0.000684428,b,0.000684428
t,0.000280926,b,0.000513129,b,0.000513129,b,0.000513129
t,0.000282862,b,0.000610951,b,0.000610951,b,0.000610951
t,0.000310211,b,0.000579397,b,0.000579397,b,0.000579397
t,0.000312815,b,0.000485069,b,0.000485069,b,0.000485069
t,0.000307953,b,0.000550867,b,0.000550867,b,0.000550867
t,0.000332663,b,0.000539815,b,0.000539815,b,0.000539815
t,0.000253567,b,0.000564105,b,0.000564105,b,0.000564105
t,0.000319923,b,0.000653014,b,0.000653014,b,0.000653014
t,0.00027467,b,0.000615889,b,0.000615889,b,0.000615889
t,0.000272604,b,0.00059693,b,0.00059693,b,0.00059693
t,0.000322328,b,0.000578239,b,0.000578239,b,0.000578239
t,0.000308932,b,0.000613405,b,0.000613405,b,0.000613405
t,0.000308302,b,0.000649484,b,0.000649484,b,0.000649484
t,0.000315328,b,0.000580043,b,0.000580043,b,0.000580043
t,0.000260007,b,0.00058613,b,0.00058613,b,0.00058613
t,0.000291883,b,0.000591226,b,0.000591226,b,0.000591226
t,0.000251802,b,0.000552463,b,0.000552463,b,0.000552463
t,0.000303209,b,0.000598939,b,0.000598939,b,0.000598939
t,0.000290365,b,0.000579674,b,0.000579674,b,0.000579674
t,0.000295242,b,0.000565702,b,0.000565702,b,0.000565702
t,0.000305078,b,0.000574807,b,0.000574807,b,0.000574807
t,0.000289003,b,0.000521095,b,0.000521095,b,0.000521095
t,0.000231657,b,0.000613326,b,0.000613326,b,0.000613326
t,0.000265799,b,0.000551938,b,0.000551938,b,0.000551938
t,0.000232058,b,0.000577142,b,0.000577142,b,0.000577142
t,0.000288974,b,0.000529789,b,0.000529789,b,0.000529789
t,0.000325208,b,0.000509311,b,0.000509311,b,0.000509311
t,0.000299532,b,0.000536221,b,0.000536221,b,0.000536221
t,0.000325278,b,0.000598099,b,0.000598099,b,0.000598099
t,0.000233245,b,0.000629984,b,0.000629984,b,0.000629984
t,0.000289684,b,0.000589421,b,0.000589421,b,0.000589421
t,0.000269618,b,0.000571389,b,0.000571389,b,0.000571389
t,0.000321233,b,0.000576085,b,0.000576085,b,0.000576085
t,0.000267277,b,0.00055347,b,0.00055347,b,0.00055347
t,0.000319067,b,0.000609463,b,0.000609463,b,0.000609463
t,0.000253063,b,0.000572381,b,0.000572381,b,0.000572381
t,0.000294646,b,0.000611974,b,0.000611974,b,0.000611974
t,0.00032937,b,0.000573513,b,0.000573513,b,0.000573513
t,0.000362624,b,0.000612839,b,0.000612839,b,0.000612839
t,0.000299186,b,0.00059649,b,0.00059649,b,0.00059649
t,0.000287167,b,0.000542256,b,0.000542256,b,0.000542256
t,0.000318588,b,0.000599462,b,0.000599462,b,0.000599462
t,0.000271479,b,0.000590447,b,0.000590447,b,0.000590447
t,0.000255654,b,0.000532275,b,0.000532275,b,0.000532275
t,0.000316702,b,0.000632183,b,0.000632183,b,0.000632183
t,0.00031966,b,0.000520895,b,0.000520895,b,0.000520895
t,0.000277777,b,0.000657436,b,0.000657436,b,0.000657436
t,0.000298873,b,0.000583144,b,0.000583144,b,0.000583144
t,0.000324096,b,0.000548359,b,0.000548359,b,0.000548359
t,0.000294776,b,0.000592227,b,0.000592227,b,0.000592227
t,0.000269156,b,0.00055223,b,0.00055223,b,0.00055223
t,0.000268967,b,0.000538702,b,0.000538702,b,0.000538702
t,0.00029168,b,0.000572276,b,0.000572276,b,0.000572276
t,0.000301579,b,0.000589948,b,0.000589948,b,0.000589948
t,0.000267412,b,0.000569056,b,0.000569056,b,0.000569056
t,0.000297135,b,0.000676301,b,0.000676301,b,0.000676301
t,0.000278169,b,0.000564459,b,0.000564459,b,0.000564459
t,0.000339567,b,0.000607293,b,0.000607293,b,0.000607293
t,0.00031833,b,0.000584486,b,0.000584486,b,0.000584486
t,0.000276717,b,0.00065746,b,0.00065746,b,0.00065746
t,0.000314062,b,0.000618815,b,0.000618815,b,0.000618815
t,0.000313651,b,0.00049704,b,0.00049704,b,0.00049704
t,0.000294276,b,0.000545799,b,0.000545799,b,0.000545799
t,0.000270434,b,0.000594594,b,0.000594594,b,0.000594594
t,0.000278972,b,0.000606459,b,0.000606459,b,0.000606459
t,0.000311395,b,0.000628702,b,0.000628702,b,0.000628702
t,0.000329397,b,0.000581342,b,0.000581342,b,0.000581342
t,0.000335488,b,0.000574793,b,0.000574793,b,0.000574793
t,0.000258479,b,0.000611344,b,0.000611344,b,0.000611344
t,0.000320725,b,0.000538063,b,0.000538063,b,0.000538063
t,0.000324462,b,0.000583004,b,0.000583004,b,0.000583004
t,0.000265798,b,0.000548096,b,0.000548096,b,0.000548096
t,0.000298819,b,0.000576134,b,0.000576134,b,0.000576134
t,0.000280693,b,0.000600444,b,0.000600444,b,0.000600444
t,0.000312473,b,0.000560288,b,0.000560288,b,0.000560288
t,0.000243694,b,0.000520967,b,0.000520967,b,0.000520967
t,0.000289887,b,0.000634663,b,0.000634663,b,0.000634663
t,0.000270433,b,0.000554139,b,0.000554139,b,0.000554139
t,0.00025731,b,0.000575916,b,0.000575916,b,0.000575916
t,0.00026467,b,0.000643761,b,0.000643761,b,0.000643761
t,0.000236099,b,0.000551097,b,0.000551097,b,0.000551097
t,0.000257285,b,0.000613364,b,0.000613364,b,0.000613364
t,0.000297132,b,0.000577129,b,0.000577129,b,0.000577129
t,0.000249236,b,0.000588347,b,0.000588347,b,0.000588347
t,0.00027183,b,0.000614879,b,0.000614879,b,0.000614879
t,0.000269674,b,0.000588578,b,0.000588578,b,0.000588578
t,0.000302384,b,0.000567039,b,0.000567039,b,0.000567039
t,0.000284902,b,0.000567716,b,0.000567716,b,0.000567716
t,0.000318994,b,0.000525428,b,0.000525428,b,0.000525428
t,0.000291831,b,0.000635928,b,0.000635928,b,0.000635928
t,0.000297449,b,0.000535878,b,0.000535878,b,0.000535878
t,0.000266769,b,0.000516018,b,0.000516018,b,0.000516018
t,0.000350191,b,0.000552755,b,0.000552755,b,0.000552755
t,0.000275171,b,0.000507341,b,0.000507341,b,0.000507341
t,0.000323654,b,0.000577692,b,0.000577692,b,0.000577692
t,0.000298013,b,0.000548781,b,0.000548781,b,0.000548781
t,0.000324674,b,0.000565482,b,0.000565482,b,0.000565482
t,0.000297514,b,0.000515699,b,0.000515699,b,0.000515699
t,0.000263616,b,0.000650395,b,0.000650395,b,0.000650395
t,0.000300208,b,0.000511735,b,0.000511735,b,0.000511735
t,0.000281842,b,0.000610162,b,0.000610162,b,0.000610162
t,0.000395998,b,0.000601972,b,0.000601972,b,0.000601972
t,0.00026186,b,0.000518977,b,0.000518977,b,0.000518977
t,0.000276456,b,0.00051497,b,0.00051497,b,0.00051497
t,0.000297951,b,0.000528019,b,0.000528019,b,0.000528019
t,0.000333614,b,0.000587847,b,0.000587847,b,0.000587847
t,0.000307939,b,0.000497098,b,0.000497098,b,0.000497098
t,0.000352926,b,0.000592422,b,0.000592422,b,0.000592422
t,0.000348617,b,0.000539551,b,0.000539551,b,0.000539551
t,0.000276946,b,0.000574565,b,0.000574565,b,0.000574565
t,0.000242466,b,0.000559211,b,0.000559211,b,0.000559211
t,0.000318303,b,0.000541496,b,0.000541496,b,0.000541496
t,0.000254946,b,0.000536762,b,0.000536762,b,0.000536762
t,0.000273835,b,0.000653775,b,0.000653775,b,0.000653775
t,0.000355035,b,0.00060756,b,0.00060756,b,0.00060756
t,0.000307998,b,0.000573037,b,0.000573037,b,0.000573037
t,0.00025057,b,0.00060581,b,0.00060581,b,0.00060581
t,0.000268088,b,0.000586186,b,0.000586186,b,0.000586186
t,0.000279995,b,0.000551886,b,0.000551886,b,0.000551886
t,0.00024261,b,0.000652149,b,0.000652149,b,0.000652149
t,0.000310148,b,0.000567203,b,0.000567203,b,0.000567203
t,0.000314336,b,0.000517777,b,0.000517777,b,0.000517777
t,0.000313104,b,0.000531384,b,0.000531384,b,0.000531384
t,0.000302707,b,0.000590206,b,0.000590206,b,0.000590206
t,0.000278682,b,0.000754802,b,0.000754802,b,0.000754802
t,0.000308229,b,0.000527312,b,0.000527312,b,0.000527312
t,0.000265769,b,0.000571129,b,0.000571129,b,0.000571129
t,0.000295612,b,0.000558596,b,0.000558596,b,0.000558596
t,0.000263061,b,0.00060826,b,0.00060826,b,0.00060826
t,0.000276308,b,0.000590007,b,0.000590007,b,0.000590007
t,0.000331645,b,0.000529814,b,0.000529814,b,0.000529814
t,0.000218962,b,0.000659386,b,0.000659386,b,0.000659386
t,0.000266765,b,0.000591115,b,0.000591115,b,0.000591115
t,0.000272662,b,0.000615056,b,0.000615056,b,0.000615056
t,0.000308346,b,0.000624742,b,0.000624742,b,0.000624742
t,0.000304588,b,0.000623611,b,0.000623611,b,0.000623611
t,0.000261928,b,0.000559709,b,0.000559709,b,0.000559709
t,0.000285707,b,0.000618461,b,0.000618461,b,0.000618461
t,0.000241471,b,0.000554012,b,0.000554012,b,0.000554012
t,0.000275868,b,0.000604752,b,0.000604752,b,0.000604752
t,0.000299449,b,0.000691929,b,0.000691929,b,0.000691929
t,0.000281603,b,0.000563307,b,0.000563307,b,0.000563307
t,0.000269266,b,0.000544389,b,0.000544389,b,0.000544389
t,0.000327627,b,0.000579057,b,0.000579057,b,0.000579057
t,0.000305639,b,0.000562819,b,0.000562819,b,0.000562819
t,0.000308296,b,0.000566148,b,0.000566148,b,0.000566148
t,0.000324558,b,0.000597345,b,0.000597345,b,0.000597345
t,0.000315078,b,0.000582049,b,0.000582049,b,0.000582049
t,0.000267139,b,0.000566921,b,0.000566921,b,0.000566921
t,0.000282633,b,0.000555453,b,0.000555453,b,0.000555453
t,0.000280971,b,0.000579021,b,0.000579021,b,0.000579021
t,0.000321579,b,0.000613761,b,0.000613761,b,0.000613761
t,0.000309427,b,0.00055527,b,0.00055527,b,0.00055527
t,0.000226085,b,0.000538749,b,0.000538749,b,0.000538749
t,0.000306178,b,0.000617928,b,0.000617928,b,0.000617928
t,0.0002966,b,0.000617585,b,0.000617585,b,0.000617585
t,0.000282297,b,0.000617147,b,0.000617147,b,0.000617147
t,0.000283718,b,0.000627685,b,0.000627685,b,0.000627685
t,0.000252204,b,0.000609535,b,0.000609535,b,0.000609535
t,0.000289373,b,0.000626889,b,0.000626889,b,0.000626889
t,0.00028346,b,0.000634273,b,0.000634273,b,0.000634273
t,0.000270943,b,0.000596014,b,0.000596014,b,0.000596014
t,0.00029472,b,0.000493952,b,0.000493952,b,0.000493952
t,0.00030986,b,0.000680823,b,0.000680823,b,0.000680823
t,0.000264739,b,0.000655284,b,0.000655284,b,0.000655284
t,0.00030343,b,0.000659244,b,0.000659244,b,0.000659244
t,0.000305444,b,0.000579607,b,0.000579607,b,0.000579607
t,0.000320895,b,0.000636413,b,0.000636413,b,0.000636413
t,0.000339329,b,0.000605471,b,0.000605471,b,0.000605471
t,0.000322521,b,0.00054203,b,0.00054203,b,0.00054203
t,0.000285008,b,0.000574513,b,0.000574513,b,0.000574513
t,0.000293616,b,0.000552327,b,0.000552327,b,0.000552327
t,0.000340708,b,0.000563479,b,0.000563479,b,0.000563479
t,0.000263417,b,0.00054512,b,0.00054512,b,0.00054512
t,0.000265104,b,0.000574454,b,0.000574454,b,0.000574454
t,0.000278865,b,0.000552789,b,0.000552789,b,0.000552789
t,0.000242424,b,0.000581183,b,0.000581183,b,0.000581183
t,0.000275298,b,0.000622428,b,0.000622428,b,0.000622428
t,0.000283448,b,0.000529526,b,0.000529526,b,0.000529526
t,0.000274183,b,0.000626417,b,0.000626417,b,0.000626417
t,0.000278336,b,0.000635184,b,0.000635184,b,0.000635184
