echo,condition
3.44E-05,N=1
2.93E-05,N=1
2.99E-05,N=1
1.72E-05,N=1
2.41E-05,N=1
3.41E-05,N=1
1.73E-05,N=1
3.09E-05,N=1
2.14E-05,N=1
2.60E-05,N=1
2.44E-05,N=1
3.39E-05,N=1
3.73E-05,N=1
2.25E-05,N=1
3.36E-05,N=1
1.84E-05,N=1
2.19E-05,N=1
2.36E-05,N=1
3.13E-05,N=1
1.51E-05,N=1
3.14E-05,N=1
3.78E-05,N=1
2.93E-05,N=1
4.60E-05,N=1
3.03E-05,N=1
4.67E-05,N=1
3.22E-05,N=1
2.69E-05,N=1
2.31E-05,N=1
4.39E-05,N=1
2.87E-05,N=1
2.23E-05,N=1
3.09E-05,N=1
2.01E-05,N=1
3.41E-05,N=1
2.11E-05,N=1
1.81E-05,N=1
2.40E-05,N=1
2.09E-05,N=1
2.53E-05,N=1
2.68E-05,N=1
3.77E-05,N=1
3.54E-05,N=1
2.48E-05,N=1
1.74E-05,N=1
3.17E-05,N=1
1.75E-05,N=1
2.21E-05,N=1
1.75E-05,N=1
2.24E-05,N=1
2.06E-05,N=1
2.98E-05,N=1
1.57E-05,N=1
1.71E-05,N=1
3.32E-05,N=1
3.51E-05,N=1
2.97E-05,N=1
3.61E-05,N=1
2.43E-05,N=1
1.32E-05,N=1
2.65E-05,N=1
2.47E-05,N=1
2.30E-05,N=1
1.86E-05,N=1
3.94E-05,N=1
2.10E-05,N=1
3.17E-05,N=1
3.54E-05,N=1
1.34E-05,N=1
2.29E-05,N=1
2.23E-05,N=1
3.51E-05,N=1
1.50E-05,N=1
2.09E-05,N=1
1.99E-05,N=1
1.91E-05,N=1
3.32E-05,N=1
3.31E-05,N=1
2.39E-05,N=1
3.28E-05,N=1
2.06E-05,N=1
2.29E-05,N=1
2.44E-05,N=1
3.21E-05,N=1
1.51E-05,N=1
3.81E-05,N=1
2.60E-05,N=1
3.12E-05,N=1
2.22E-05,N=1
2.24E-05,N=1
2.57E-05,N=1
2.10E-05,N=1
2.47E-05,N=1
3.21E-05,N=1
1.85E-05,N=1
2.68E-05,N=1
1.96E-05,N=1
2.78E-05,N=1
2.42E-05,N=1
4.38E-05,N=1
1.83E-05,N=1
2.58E-05,N=1
3.68E-05,N=1
2.27E-05,N=1
2.41E-05,N=1
2.49E-05,N=1
2.75E-05,N=1
3.97E-05,N=1
4.11E-05,N=1
1.45E-05,N=1
2.01E-05,N=1
2.14E-05,N=1
2.27E-05,N=1
2.21E-05,N=1
3.68E-05,N=1
4.95E-05,N=1
2.20E-05,N=1
4.23E-05,N=1
2.61E-05,N=1
2.65E-05,N=1
2.15E-05,N=1
2.60E-05,N=1
2.20E-05,N=1
2.73E-05,N=1
2.57E-05,N=1
2.12E-05,N=1
2.60E-05,N=1
1.73E-05,N=1
4.42E-05,N=1
1.70E-05,N=1
3.00E-05,N=1
2.06E-05,N=1
4.17E-05,N=1
2.53E-05,N=1
1.92E-05,N=1
2.03E-05,N=1
2.71E-05,N=1
2.23E-05,N=1
2.08E-05,N=1
2.28E-05,N=1
2.67E-05,N=1
3.13E-05,N=1
1.84E-05,N=1
3.29E-05,N=1
3.01E-05,N=1
1.26E-05,N=1
2.92E-05,N=1
2.33E-05,N=1
3.20E-05,N=1
1.17E-05,N=1
2.61E-05,N=1
2.58E-05,N=1
1.97E-05,N=1
1.15E-05,N=1
3.51E-05,N=1
2.63E-05,N=1
2.57E-05,N=1
3.60E-05,N=1
2.23E-05,N=1
1.90E-05,N=1
1.52E-05,N=1
2.39E-05,N=1
1.31E-05,N=1
2.17E-05,N=1
3.06E-05,N=1
2.35E-05,N=1
2.50E-05,N=1
1.93E-05,N=1
2.62E-05,N=1
2.93E-05,N=1
2.57E-05,N=1
3.59E-05,N=1
2.92E-05,N=1
2.56E-05,N=1
3.24E-05,N=1
3.15E-05,N=1
2.23E-05,N=1
2.49E-05,N=1
1.87E-05,N=1
1.87E-05,N=1
2.69E-05,N=1
2.58E-05,N=1
3.03E-05,N=1
2.94E-05,N=1
2.20E-05,N=1
2.52E-05,N=1
3.32E-05,N=1
2.52E-05,N=1
2.69E-05,N=1
3.88E-05,N=1
2.56E-05,N=1
3.63E-05,N=1
4.86E-05,N=1
2.09E-05,N=1
3.04E-05,N=1
2.99E-05,N=1
3.10E-05,N=1
1.69E-05,N=1
3.51E-05,N=1
3.83E-05,N=1
2.15E-05,N=1
2.49E-05,N=1
3.10E-05,N=1
3.02E-05,N=1
3.47E-05,N=1
3.75E-05,N=1
3.57E-05,N=1
3.09E-05,N=1
2.37E-05,N=1
1.99E-05,N=1
2.49E-05,N=1
2.39E-05,N=1
3.57E-05,N=1
1.77E-05,N=1
1.47E-05,N=1
3.14E-05,N=1
2.21E-05,N=1
1.61E-05,N=1
2.08E-05,N=1
3.14E-05,N=1
2.70E-05,N=1
3.58E-05,N=1
2.22E-05,N=1
2.83E-05,N=1
1.72E-05,N=1
3.10E-05,N=1
1.85E-05,N=1
3.51E-05,N=1
2.85E-05,N=1
2.93E-05,N=1
1.89E-05,N=1
1.51E-05,N=1
1.53E-05,N=1
1.92E-05,N=1
1.78E-05,N=1
2.79E-05,N=1
3.04E-05,N=1
2.19E-05,N=1
1.92E-05,N=1
1.86E-05,N=1
2.27E-05,N=1
1.34E-05,N=1
2.58E-05,N=1
2.84E-05,N=1
2.40E-05,N=1
1.93E-05,N=1
3.31E-05,N=1
2.23E-05,N=1
4.12E-05,N=1
3.14E-05,N=1
2.82E-05,N=1
2.94E-05,N=1
2.86E-05,N=1
2.61E-05,N=1
3.61E-05,N=1
2.88E-05,N=1
2.12E-05,N=1
3.99E-05,N=1
3.39E-05,N=1
2.96E-05,N=1
2.90E-05,N=1
2.04E-05,N=1
1.79E-05,N=1
3.32E-05,N=1
1.80E-05,N=1
2.50E-05,N=1
2.19E-05,N=1
3.40E-05,N=1
2.57E-05,N=1
4.41E-05,N=1
3.07E-05,N=1
2.34E-05,N=1
2.08E-05,N=1
2.50E-05,N=1
2.79E-05,N=1
3.90E-05,N=1
2.28E-05,N=1
1.95E-05,N=1
2.34E-05,N=1
2.35E-05,N=1
2.62E-05,N=1
2.35E-05,N=1
1.03E-05,N=1
3.14E-05,N=1
2.07E-05,N=1
3.07E-05,N=1
3.67E-05,N=1
3.83E-05,N=1
2.76E-05,N=1
4.43E-05,N=1
1.52E-05,N=1
4.12E-05,N=1
3.05E-05,N=1
1.93E-05,N=1
2.49E-05,N=1
2.50E-05,N=1
2.86E-05,N=1
3.41E-05,N=1
2.40E-05,N=1
2.97E-05,N=1
2.96E-05,N=1
2.32E-05,N=1
1.71E-05,N=1
2.06E-05,N=1
2.37E-05,N=1
2.20E-05,N=1
2.06E-05,N=1
3.24E-05,N=1
2.98E-05,N=1
2.42E-05,N=1
2.46E-05,N=1
2.34E-05,N=1
2.19E-05,N=1
2.20E-05,N=1
3.62E-05,N=1
2.45E-05,N=1
1.81E-05,N=1
3.54E-05,N=1
2.04E-05,N=1
2.89E-05,N=1
1.72E-05,N=1
3.18E-05,N=1
2.89E-05,N=1
2.71E-05,N=1
2.57E-05,N=1
2.43E-05,N=1
4.45E-05,N=1
3.05E-05,N=1
9.33E-06,N=1
3.61E-05,N=1
2.54E-05,N=1
2.32E-05,N=1
1.82E-05,N=1
3.02E-05,N=1
1.85E-05,N=1
1.45E-05,N=1
2.27E-05,N=1
2.15E-05,N=1
2.27E-05,N=1
2.40E-05,N=1
2.98E-05,N=1
3.23E-05,N=1
2.33E-05,N=1
1.99E-05,N=1
1.58E-05,N=1
3.89E-05,N=1
2.34E-05,N=1
2.30E-05,N=1
2.53E-05,N=1
3.38E-05,N=1
2.96E-05,N=1
2.18E-05,N=1
1.87E-05,N=1
3.13E-05,N=1
2.31E-05,N=1
2.63E-05,N=1
2.61E-05,N=1
3.11E-05,N=1
3.06E-05,N=1
2.15E-05,N=1
3.16E-05,N=1
4.07E-05,N=1
2.06E-05,N=1
3.19E-05,N=1
2.55E-05,N=1
4.18E-05,N=1
2.84E-05,N=1
3.13E-05,N=1
2.24E-05,N=1
3.86E-05,N=1
1.90E-05,N=1
2.86E-05,N=1
2.94E-05,N=1
2.42E-05,N=1
2.04E-05,N=1
3.35E-05,N=1
2.55E-05,N=1
2.30E-05,N=1
2.53E-05,N=1
2.90E-05,N=1
2.18E-05,N=1
2.43E-05,N=1
2.77E-05,N=1
1.72E-05,N=1
3.25E-05,N=1
2.54E-05,N=1
4.44E-05,N=1
2.52E-05,N=1
2.01E-05,N=1
1.88E-05,N=1
3.13E-05,N=1
3.21E-05,N=1
2.33E-05,N=1
2.51E-05,N=1
2.43E-05,N=1
2.91E-05,N=1
3.01E-05,N=1
3.33E-05,N=1
3.77E-05,N=1
2.38E-05,N=1
2.01E-05,N=1
2.56E-05,N=1
2.33E-05,N=1
2.02E-05,N=1
2.03E-05,N=1
2.27E-05,N=1
2.43E-05,N=1
2.71E-05,N=1
2.43E-05,N=1
3.25E-05,N=1
3.33E-05,N=1
2.62E-05,N=1
2.23E-05,N=1
1.68E-05,N=1
2.38E-05,N=1
2.42E-05,N=1
2.89E-05,N=1
4.19E-05,N=1
3.24E-05,N=1
2.22E-05,N=1
1.62E-05,N=1
4.46E-05,N=1
2.28E-05,N=1
3.12E-05,N=1
1.98E-05,N=1
2.36E-05,N=1
2.82E-05,N=1
2.58E-05,N=1
1.72E-05,N=1
2.57E-05,N=1
2.05E-05,N=1
4.01E-05,N=1
2.91E-05,N=1
3.11E-05,N=1
1.99E-05,N=1
3.45E-05,N=1
3.33E-05,N=1
3.21E-05,N=1
2.46E-05,N=1
3.06E-05,N=1
2.89E-05,N=1
2.20E-05,N=1
2.13E-05,N=1
2.78E-05,N=1
3.43E-05,N=1
2.90E-05,N=1
2.66E-05,N=1
3.09E-05,N=1
2.07E-05,N=1
3.08E-05,N=1
2.12E-05,N=1
1.33E-05,N=1
2.10E-05,N=1
1.56E-05,N=1
3.61E-05,N=1
2.32E-05,N=1
1.77E-05,N=1
1.65E-05,N=1
3.18E-05,N=1
3.07E-05,N=1
2.51E-05,N=1
3.15E-05,N=1
1.68E-05,N=1
2.87E-05,N=1
2.59E-05,N=1
3.16E-05,N=1
2.71E-05,N=1
2.11E-05,N=1
1.88E-05,N=1
3.26E-05,N=1
1.29E-05,N=1
2.81E-05,N=1
2.38E-05,N=1
3.14E-05,N=1
1.63E-05,N=1
4.22E-05,N=1
2.47E-05,N=1
2.45E-05,N=1
3.77E-05,N=1
2.31E-05,N=1
3.40E-05,N=1
3.48E-05,N=1
1.73E-05,N=1
3.11E-05,N=1
2.65E-05,N=1
2.64E-05,N=1
3.59E-05,N=1
2.69E-05,N=1
2.65E-05,N=1
3.38E-05,N=1
2.17E-05,N=1
1.87E-05,N=1
3.69E-05,N=1
2.96E-05,N=1
3.29E-05,N=1
3.59E-05,N=1
1.97E-05,N=1
3.55E-05,N=1
3.75E-05,N=1
1.99E-05,N=1
2.80E-05,N=1
3.06E-05,N=1
3.13E-05,N=1
2.83E-05,N=1
3.48E-05,N=1
2.00E-05,N=1
3.15E-05,N=1
3.70E-05,N=1
2.54E-05,N=1
2.15E-05,N=1
4.48E-05,N=1
2.05E-05,N=1
2.36E-05,N=1
1.44E-05,N=1
2.75E-05,N=1
2.34E-05,N=1
4.40E-05,N=1
2.76E-05,N=1
2.02E-05,N=1
2.19E-05,N=1
4.38E-05,N=1
1.79E-05,N=1
2.78E-05,N=1
3.44E-05,N=1
2.42E-05,N=1
2.49E-05,N=1
2.55E-05,N=1
2.99E-05,N=1
2.42E-05,N=1
2.94E-05,N=1
2.46E-05,N=1
3.29E-05,N=1
2.10E-05,N=1
4.02E-05,N=1
3.38E-05,N=1
3.52E-05,N=1
3.24E-05,N=1
2.60E-05,N=1
2.39E-05,N=1
4.42E-05,N=1
2.92E-05,N=1
2.33E-05,N=1
2.49E-05,N=1
3.31E-05,N=1
3.08E-05,N=1
3.34E-05,N=1
2.58E-05,N=1
4.06E-05,N=1
2.26E-05,N=1
2.87E-05,N=1
1.79E-05,N=1
3.36E-05,N=1
2.42E-05,N=1
2.39E-05,N=1
2.79E-05,N=1
1.66E-05,N=1
2.88E-05,N=1
3.04E-05,N=1
2.54E-05,N=1
2.83E-05,N=1
2.56E-05,N=1
2.58E-05,N=1
3.36E-05,N=1
2.03E-05,N=1
1.78E-05,N=1
2.09E-05,N=1
2.81E-05,N=1
3.08E-05,N=1
1.66E-05,N=1
2.33E-05,N=1
2.06E-05,N=1
3.10E-05,N=1
3.10E-05,N=1
2.89E-05,N=1
2.13E-05,N=1
2.37E-05,N=1
5.02E-05,N=1
2.31E-05,N=1
3.27E-05,N=1
2.77E-05,N=1
2.68E-05,N=1
2.37E-05,N=1
2.33E-05,N=1
2.06E-05,N=1
2.02E-05,N=1
1.83E-05,N=1
4.38E-05,N=1
2.09E-05,N=1
1.95E-05,N=1
2.27E-05,N=1
2.63E-05,N=1
3.38E-05,N=1
2.99E-05,N=1
3.00E-05,N=1
2.95E-05,N=1
1.67E-05,N=1
1.81E-05,N=1
2.30E-05,N=1
1.96E-05,N=1
1.37E-05,N=1
2.59E-05,N=1
1.68E-05,N=1
2.41E-05,N=1
2.44E-05,N=1
2.53E-05,N=1
2.10E-05,N=1
4.03E-05,N=1
2.25E-05,N=1
2.53E-05,N=1
3.05E-05,N=1
3.15E-05,N=1
2.43E-05,N=1
3.48E-05,N=1
2.52E-05,N=1
3.44E-05,N=1
3.40E-05,N=1
3.64E-05,N=1
3.10E-05,N=1
3.33E-05,N=1
2.77E-05,N=1
3.26E-05,N=1
1.69E-05,N=1
2.49E-05,N=1
2.13E-05,N=1
3.18E-05,N=1
2.39E-05,N=1
2.99E-05,N=1
3.04E-05,N=1
2.33E-05,N=1
2.29E-05,N=1
3.42E-05,N=1
3.56E-05,N=1
2.99E-05,N=1
3.95E-05,N=1
2.73E-05,N=1
1.58E-05,N=1
2.52E-05,N=1
3.92E-05,N=1
1.92E-05,N=1
1.28E-05,N=1
2.19E-05,N=1
4.03E-05,N=1
2.35E-05,N=1
2.90E-05,N=1
3.98E-05,N=1
3.17E-05,N=1
2.43E-05,N=1
1.30E-05,N=1
3.97E-05,N=1
2.55E-05,N=1
2.66E-05,N=1
2.19E-05,N=1
1.51E-05,N=1
2.38E-05,N=1
1.48E-05,N=1
4.52E-05,N=1
2.65E-05,N=1
1.72E-05,N=1
2.20E-05,N=1
3.02E-05,N=1
1.37E-05,N=1
3.53E-05,N=1
2.73E-05,N=1
1.94E-05,N=1
2.16E-05,N=1
2.41E-05,N=1
3.23E-05,N=1
1.91E-05,N=1
2.44E-05,N=1
3.57E-05,N=1
2.75E-05,N=1
2.05E-05,N=1
1.60E-05,N=1
2.25E-05,N=1
2.27E-05,N=1
3.72E-05,N=1
3.45E-05,N=1
3.44E-05,N=1
2.15E-05,N=1
1.95E-05,N=1
3.30E-05,N=1
2.06E-05,N=1
1.92E-05,N=1
3.68E-05,N=1
2.02E-05,N=1
2.60E-05,N=1
2.74E-05,N=1
2.14E-05,N=1
2.11E-05,N=1
3.13E-05,N=1
2.46E-05,N=1
2.79E-05,N=1
1.24E-05,N=1
1.40E-05,N=1
2.99E-05,N=1
1.67E-05,N=1
1.40E-05,N=1
2.91E-05,N=1
1.76E-05,N=1
2.51E-05,N=1
2.45E-05,N=1
3.67E-05,N=1
2.90E-05,N=1
3.21E-05,N=1
2.32E-05,N=1
2.21E-05,N=1
2.61E-05,N=1
1.86E-05,N=1
3.53E-05,N=1
4.08E-05,N=1
2.37E-05,N=1
2.85E-05,N=1
2.84E-05,N=1
2.95E-05,N=1
2.46E-05,N=1
2.69E-05,N=1
3.35E-05,N=1
3.09E-05,N=1
2.40E-05,N=1
2.43E-05,N=1
2.83E-05,N=1
1.35E-05,N=1
3.55E-05,N=1
3.42E-05,N=1
2.57E-05,N=1
2.02E-05,N=1
3.28E-05,N=1
1.99E-05,N=1
2.09E-05,N=1
3.08E-05,N=1
2.93E-05,N=1
2.95E-05,N=1
2.47E-05,N=1
2.36E-05,N=1
1.60E-05,N=1
3.52E-05,N=1
2.58E-05,N=1
2.00E-05,N=1
1.74E-05,N=1
3.26E-05,N=1
2.89E-05,N=1
3.14E-05,N=1
3.79E-05,N=1
2.18E-05,N=1
2.27E-05,N=1
3.34E-05,N=1
1.39E-05,N=1
2.10E-05,N=1
2.46E-05,N=1
2.14E-05,N=1
2.21E-05,N=1
2.49E-05,N=1
2.55E-05,N=1
4.06E-05,N=1
2.96E-05,N=1
2.25E-05,N=1
3.03E-05,N=1
4.36E-05,N=1
2.85E-05,N=1
2.98E-05,N=1
2.69E-05,N=1
3.36E-05,N=1
2.11E-05,N=1
4.32E-05,N=1
3.10E-05,N=1
2.69E-05,N=1
2.60E-05,N=1
2.32E-05,N=1
2.64E-05,N=1
3.04E-05,N=1
2.67E-05,N=1
2.56E-05,N=1
2.84E-05,N=1
2.53E-05,N=1
3.13E-05,N=1
2.07E-05,N=1
3.09E-05,N=1
2.87E-05,N=1
2.14E-05,N=1
1.86E-05,N=1
3.00E-05,N=1
3.28E-05,N=1
2.66E-05,N=1
1.87E-05,N=1
2.29E-05,N=1
2.26E-05,N=1
2.60E-05,N=1
2.31E-05,N=1
3.60E-05,N=1
2.14E-05,N=1
3.98E-05,N=1
2.23E-05,N=1
1.90E-05,N=1
2.47E-05,N=1
2.28E-05,N=1
2.90E-05,N=1
2.52E-05,N=1
2.05E-05,N=1
3.46E-05,N=1
2.20E-05,N=1
3.69E-05,N=1
3.03E-05,N=1
2.42E-05,N=1
2.40E-05,N=1
2.28E-05,N=1
1.67E-05,N=1
3.02E-05,N=1
1.95E-05,N=1
4.38E-05,N=1
1.75E-05,N=1
2.24E-05,N=1
1.89E-05,N=1
2.75E-05,N=1
1.74E-05,N=1
1.79E-05,N=1
4.35E-05,N=1
1.03E-05,N=1
2.75E-05,N=1
2.52E-05,N=1
3.00E-05,N=1
3.10E-05,N=1
1.47E-05,N=1
3.21E-05,N=1
3.54E-05,N=1
3.36E-05,N=1
2.65E-05,N=1
3.22E-05,N=1
1.31E-05,N=1
1.89E-05,N=1
3.99E-05,N=1
3.05E-05,N=1
1.43E-05,N=1
3.26E-05,N=1
2.46E-05,N=1
1.71E-05,N=1
1.82E-05,N=1
2.70E-05,N=1
2.81E-05,N=1
2.23E-05,N=1
3.07E-05,N=1
3.18E-05,N=1
2.99E-05,N=1
3.27E-05,N=1
2.21E-05,N=1
2.51E-05,N=1
1.14E-05,N=1
2.31E-05,N=1
2.70E-05,N=1
2.34E-05,N=1
3.26E-05,N=1
1.59E-05,N=1
2.58E-05,N=1
2.73E-05,N=1
1.97E-05,N=1
1.89E-05,N=1
3.85E-05,N=1
2.41E-05,N=1
1.77E-05,N=1
4.25E-05,N=1
2.17E-05,N=1
2.05E-05,N=1
2.46E-05,N=1
2.09E-05,N=1
2.67E-05,N=1
2.07E-05,N=1
1.80E-05,N=1
3.02E-05,N=1
2.32E-05,N=1
1.75E-05,N=1
1.41E-05,N=1
3.41E-05,N=1
2.46E-05,N=1
2.42E-05,N=1
1.79E-05,N=1
4.05E-05,N=1
3.49E-05,N=1
1.92E-05,N=1
2.56E-05,N=1
3.77E-05,N=1
3.50E-05,N=1
1.99E-05,N=1
1.60E-05,N=1
3.27E-05,N=1
2.42E-05,N=1
2.37E-05,N=1
2.17E-05,N=1
3.18E-05,N=1
3.06E-05,N=1
3.80E-05,N=1
3.06E-05,N=1
1.38E-05,N=1
3.19E-05,N=1
2.74E-05,N=1
1.42E-05,N=1
2.00E-05,N=1
2.51E-05,N=1
2.75E-05,N=1
2.46E-05,N=1
3.20E-05,N=1
2.09E-05,N=1
2.68E-05,N=1
2.51E-05,N=1
2.16E-05,N=1
2.73E-05,N=1
2.29E-05,N=1
3.50E-05,N=1
2.72E-05,N=1
2.84E-05,N=1
1.89E-05,N=1
2.53E-05,N=1
5.10E-05,N=1
2.34E-05,N=1
2.33E-05,N=1
1.86E-05,N=1
1.86E-05,N=1
1.70E-05,N=1
3.02E-05,N=1
2.73E-05,N=1
5.32E-05,N=1
1.44E-05,N=1
1.91E-05,N=1
2.44E-05,N=1
3.52E-05,N=1
2.28E-05,N=1
3.14E-05,N=1
2.19E-05,N=1
3.38E-05,N=1
1.89E-05,N=1
2.31E-05,N=1
2.97E-05,N=1
2.45E-05,N=1
1.97E-05,N=1
1.56E-05,N=1
2.17E-05,N=1
1.31E-05,N=1
1.72E-05,N=1
2.92E-05,N=1
2.08E-05,N=1
3.27E-05,N=1
2.41E-05,N=1
3.06E-05,N=1
3.48E-05,N=1
2.78E-05,N=1
4.28E-05,N=1
2.38E-05,N=1
2.04E-05,N=1
2.00E-05,N=1
1.57E-05,N=1
2.08E-05,N=1
1.83E-05,N=1
3.48E-05,N=1
3.36E-05,N=1
2.66E-05,N=1
3.32E-05,N=1
2.70E-05,N=1
2.35E-05,N=1
9.52E-06,N=1
2.13E-05,N=1
1.63E-05,N=1
2.61E-05,N=1
2.06E-05,N=1
3.40E-05,N=1
3.15E-05,N=1
2.96E-05,N=1
1.97E-05,N=1
2.61E-05,N=1
2.26E-05,N=1
2.63E-05,N=1
3.15E-05,N=1
3.20E-05,N=1
2.10E-05,N=1
1.69E-05,N=1
2.38E-05,N=1
2.31E-05,N=1
2.46E-05,N=1
2.65E-05,N=1
2.46E-05,N=1
1.36E-05,N=1
2.39E-05,N=1
2.58E-05,N=1
3.12E-05,N=1
2.08E-05,N=1
3.26E-05,N=1
1.78E-05,N=1
2.79E-05,N=1
2.78E-05,N=1
2.38E-05,N=1
2.73E-05,N=1
2.58E-05,N=1
1.97E-05,N=1
3.10E-05,N=1
2.09E-05,N=1
3.80E-05,N=1
4.11E-05,N=1
1.49E-05,N=1
3.29E-05,N=1
4.20E-05,N=1
3.15E-05,N=1
2.28E-05,N=1
2.51E-05,N=1
3.13E-05,N=1
3.69E-05,N=1
2.89E-05,N=1
1.85E-05,N=1
2.08E-05,N=1
2.75E-05,N=1
2.61E-05,N=1
2.74E-05,N=1
2.22E-05,N=1
2.47E-05,N=1
1.48E-05,N=1
2.13E-05,N=1
2.16E-05,N=1
2.42E-05,N=1
1.18E-05,N=1
1.93E-05,N=1
2.10E-05,N=1
2.45E-05,N=1
2.24E-05,N=1
1.51E-05,N=1
3.32E-05,N=1
2.22E-05,N=1
2.01E-05,N=1
2.02E-05,N=1
2.26E-05,N=1
2.49E-05,N=1
2.24E-05,N=1
4.47E-05,N=1
1.48E-05,N=1
1.91E-05,N=1
1.60E-05,N=1
3.94E-05,N=1
2.62E-05,N=1
2.43E-05,N=1
1.98E-05,N=1
1.82E-05,N=1
2.00E-05,N=1
3.25E-05,N=1
2.55E-05,N=1
2.70E-05,N=1
2.96E-05,N=1
3.43E-05,N=1
1.13E-05,N=1
2.66E-05,N=1
2.21E-05,N=1
2.71E-05,N=1
2.81E-05,N=1
3.29E-05,N=1
2.59E-05,N=1
2.23E-05,N=1
2.50E-05,N=1
2.53E-05,N=1
2.68E-05,N=1
3.51E-05,N=1
2.37E-05,N=1
2.67E-05,N=1
2.96E-05,N=1
1.92E-05,N=1
3.83E-05,N=1
2.90E-05,N=1
2.03E-05,N=1
3.10E-05,N=1
2.97E-05,N=1
3.49E-05,N=1
2.83E-05,N=1
2.08E-05,N=1
4.26E-05,N=1
2.63E-05,N=1
4.89E-05,N=1
1.82E-05,N=1
2.50E-05,N=1
2.43E-05,N=1
3.61E-05,N=1
1.21E-05,N=1
2.07E-05,N=1
1.50E-05,N=1
1.64E-05,N=1
2.72E-05,N=1
2.31E-05,N=1
1.97E-05,N=1
2.60E-05,N=1
2.70E-05,N=1
2.41E-05,N=1
2.61E-05,N=1
3.80E-05,N=1
1.81E-05,N=1
3.57E-05,N=1
1.95E-05,N=1
2.74E-05,N=1
1.75E-05,N=1
2.31E-05,N=1
3.22E-05,N=1
2.62E-05,N=1
2.32E-05,N=1
1.75E-05,N=1
1.82E-05,N=1
2.94E-05,N=1
1.89E-05,N=1
1.62E-05,N=1
3.12E-05,N=1
2.04E-05,N=1
2.38E-05,N=1
2.74E-05,N=1
2.80E-05,N=1
3.20E-05,N=1
